YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY
202008,P,2,599.34,A10BD08,Odder
202008,P,1,821.0,A10BH03,København
202008,P,4,1160.68,A10AB05,Tårnby
202008,P,5,1857.9,A10BH02,Halsnæs
202008,P,3,5189.64,A10BJ02,Struer
202008,P,1,191.35,A10AB05,Randers
202008,P,2,1788.58,A10BD08,Lemvig
202008,P,0,0.0,A10AB06,Silkeborg
202008,P,1,1741.0,A10BJ02,København
202008,P,3,765.0,A10AB06,Randers
202008,P,90,40981.8,A10AE06,Odense
202008,P,5,857.8,A10AB06,Fredensborg
202008,P,3,888.48,A10AB05,Rebild
202008,P,1,25.6,A10BB12,Billund
202008,P,3,823.38,A10AD05,Billund
202008,P,19,12402.44,A10BJ06,København
202008,P,0,0.0,A10BD07,Frederiksberg
202008,P,4,4625.32,A10BD15,Færøerne
202008,P,2,764.3,A10AE05,Samsø
202008,P,1,161.0,A10AB05,Frederiksberg
202008,P,-10,-250.0,A10BA02,Sønderborg
202008,P,7,7116.41,A10BH05,Gentofte
202008,P,1,275.43,A10BD08,Kolding
202008,P,2,3764.04,A10BJ02,Ballerup
202008,P,2,1949.68,A10BJ06,Holbæk
202008,P,13,3575.0,A10AD05,Slagelse
202008,P,2,594.58,A10AD01,Lolland
202008,P,19,209.0,A10BA02,Fredensborg
202008,P,2,517.78,A10AB05,Skanderborg
202008,P,3,2256.3,A10BJ01,Aabenraa
202008,P,1,724.5,A10BD08,Faxe
202008,P,11,7300.81,A10BJ06,København
202008,P,42,13686.04,A10BK03,Varde
202008,P,2,1908.0,A10BK01,Thisted
202008,P,6,1860.93,A10AE04,Greve
202008,P,1,36.5,A10BB09,Høje-Taastrup
202008,P,1,955.0,A10BD20,Varde
202008,P,3,838.95,A10BH01,Høje-Taastrup
202008,P,10,1702.66,A10AB05,Aabenraa
202008,P,0,0.0,A10BX02,Gentofte
202008,P,2,594.46,A10BD08,Hørsholm
202008,P,19,19654.62,A10BK01,Hjørring
202008,P,-4,-140.48,A10BB12,Køge
202008,P,1,259.93,A10AB05,Helsingør
202008,P,4,1471.52,A10AD05,København
202008,P,6,1582.1,A10AB01,Ærø
202008,P,2,1067.92,A10AD05,Herning
202008,P,7,5458.67,A10BD07,Ishøj
202008,P,24,288.0,A10BA02,Odense
202008,P,1,1103.0,A10BK01,Kolding
202008,P,1,793.23,A10BD15,København
202008,P,2,564.56,A10AD05,København
202008,P,1,713.0,A10BJ01,Randers
202008,P,1,230.27,A10BD07,Frederikshavn
202008,P,20,15320.0,A10BJ06,Dragør
202008,P,5,1594.7,A10BD20,Køge
202008,P,7,5101.19,A10BD08,Gribskov
202008,P,20,337.0,A10BB12,København
202009,P,5,1353.75,A10AC01,Gentofte
202008,P,1,35.0,A10BB12,Allerød
202008,P,12,3930.0,A10BK03,Herlev
202008,P,3,1468.41,A10AE06,Kalundborg
202008,P,54,34976.42,A10BJ06,København
202008,P,5,2696.7,A10AD05,Bornholm
202008,P,4,2625.16,A10BJ06,Gentofte
202008,P,-3,-831.53,A10AD05,Sønderborg
202008,P,5,880.5,A10AB04,Køge
202009,P,5,1480.8,A10AB05,København
202009,P,8,7688.0,A10BH01,Hillerød
202009,P,24,3826.59,A10AB05,Silkeborg
202009,P,2,2289.76,A10BK01,Horsens
202008,P,53,17317.55,A10BK03,Odense
202008,P,13,399.34,A10BB12,Holstebro
202008,P,-2,-565.22,A10AD05,Middelfart
202008,P,9,5215.38,A10BJ05,Slagelse
202008,P,1,974.84,A10BJ06,Slagelse
202008,P,2,227.08,A10AC01,København
202008,P,2,492.56,A10BD08,Skanderborg
202008,P,1,537.0,A10AD05,København
202008,P,-2,-1489.04,A10BD08,Odense
202008,P,1,35.12,A10BB12,Helsingør
202008,P,1432,14952.0,A10BA02,Frederikshavn
202008,P,4,2476.88,A10BJ06,Hvidovre
202009,P,9,8749.26,A10BH05,Haderslev
202009,P,2,1656.6,A10AE56,København
202009,P,2,3146.8,A10BJ02,Tønder
202008,P,13,3347.0,A10BD15,Vejen
202008,P,30,9684.0,A10BK01,Aarhus
202008,P,1,255.25,A10AB06,Kalundborg
202008,P,4,2252.52,A10AE06,Odsherred
202008,P,2,553.52,A10AC01,Ballerup
202008,P,-1,-1048.6,A10BK01,Assens
202008,P,-1,-737.85,A10BD07,Vejle
202008,P,4,1097.84,A10AD05,København
202009,P,10,2323.74,A10BD07,Slagelse
202009,P,6,1366.69,A10BD08,Kolding
202009,P,1,344.0,A10BK03,Allerød
202008,P,1,190.68,A10BB07,Syddjurs
202008,P,1,354.49,A10AB05,Helsingør
202008,P,1,715.61,A10BD08,Sorø
202008,P,5,208.25,A10BA02,Holstebro
202009,P,5,1756.0,A10BH02,Favrskov
202009,P,5,4851.0,A10BH01,Holbæk
202008,P,1,239.61,A10BD07,Vejen
202008,P,-7,-108.5,A10BA02,Fredensborg
202008,P,6,1580.04,A10AB01,Syddjurs
202008,P,7,12187.0,A10BJ02,Holbæk
202008,P,2,72.0,A10BB09,Næstved
202008,P,1,107.0,A10BB09,Bornholm
202008,P,2,716.48,A10BH02,Allerød
202008,P,1,262.59,A10AB04,Odense
202009,P,5,7867.13,A10BJ02,Hørsholm
202009,P,18,4831.9,A10AD05,Glostrup
202008,P,4,3181.23,A10BD07,København
202008,P,51,23755.31,A10AE06,Hjørring
202008,P,1,270.75,A10AC01,Glostrup
202008,P,3,313.8,A10BB09,Aarhus
202008,P,1,25.6,A10BB12,Herlev
202008,P,1,3491.25,A10BJ02,Lyngby-Taarbæk
202008,P,26,7120.09,A10AD05,Silkeborg
202008,P,6,1728.24,A10AE04,Albertslund
202008,P,1,255.0,A10AB06,Furesø
202008,P,6,10407.63,A10BJ02,København
202009,P,-2,-1517.97,A10BD15,Frederiksberg
202009,P,3,645.42,A10AE06,Aalborg
202009,P,1,611.0,A10BD07,Hvidovre
202009,P,36,660.12,A10BA02,Albertslund
202009,P,1,309.17,A10BH05,Hillerød
202008,P,4,1077.32,A10AB01,Egedal
202008,P,1,336.0,A10BD20,Bornholm
202008,P,22,10324.16,A10AE06,Vordingborg
202009,P,7,5798.1,A10AE56,Middelfart
202008,P,32,10799.88,A10AE04,Ballerup
202008,P,59,38161.05,A10BJ06,Holstebro
202008,P,80,13680.0,A10AB05,Odense
202008,P,50,675.0,A10BA02,Greve
202008,P,3,63.0,A10BA02,København
202009,P,1,369.44,A10AD05,Aarhus
202009,P,24,3809.04,A10AB05,København
202008,P,1,873.53,A10BD08,Syddjurs
202009,P,27,345.0,A10BA02,Sorø
202009,P,-2,-489.6,A10BD15,Nordfyn
202009,P,6,2258.94,A10AE04,Lyngby-Taarbæk
202008,P,38,14521.7,A10AE05,Helsingør
202008,P,-1,-601.43,A10BH01,Furesø
202008,P,4,2862.44,A10BD08,Ringsted
202008,P,4,4028.0,A10BK03,Lemvig
202009,P,12,3960.72,A10BK03,Bornholm
202009,P,8,2121.6,A10AC01,Hedensted
202009,P,11,3400.87,A10BH05,Hørsholm
202009,P,1,183.63,A10AC01,Middelfart
202009,P,7,1856.4,A10AC01,Haderslev
202008,P,13,933.4,A10BA02,Herning
202008,P,1,191.35,A10AB05,Herlev
202008,P,1,728.21,A10BJ01,Slagelse
202008,P,36,12089.12,A10AE04,Rebild
202008,P,23,10793.44,A10AE06,Næstved
202009,P,1,877.8,A10AE56,Aalborg
202009,P,28,8065.12,A10AE04,Skanderborg
202008,S,1,645.76,A10BJ06,Esbjerg
202008,P,-2,-1505.64,A10BJ02,Favrskov
202008,P,18,4805.0,A10AB05,København
202009,P,38,14521.7,A10AE05,Ikast-Brande
202008,P,-2,-497.32,A10BD08,Horsens
202008,P,18,11749.68,A10BJ06,Tønder
202008,P,-2,-1044.18,A10BH01,Brønderslev
202009,P,2,1586.46,A10BD15,Mariagerfjord
202009,P,-1,-333.06,A10BD08,Hørsholm
202009,P,2,3482.0,A10BJ02,Fredensborg
202009,P,9,2333.97,A10AB05,Gladsaxe
202008,P,-2,-1878.46,A10BD08,Esbjerg
202008,P,1,881.69,A10BD15,Herlev
202008,P,1,952.86,A10BD20,Rødovre
202009,P,6,4596.0,A10BJ06,Solrød
202009,P,60,38612.24,A10BJ06,Skive
202009,P,2,699.5,A10BD20,Sønderborg
202008,P,4,48.0,A10BA02,Holstebro
202008,P,5,1567.5,A10AE04,Guldborgsund
202008,P,1,25.0,A10BA02,Frederikssund
202009,P,19,4921.39,A10AB05,Fredericia
202009,P,7,7023.86,A10BK03,Odsherred
202009,P,14,4328.38,A10BH05,Furesø
202009,P,5,1688.1,A10AB05,Fredensborg
202009,P,3,1129.47,A10AE04,Frederikssund
202009,P,3,1041.0,A10BH02,Syddjurs
202009,P,-1,-340.5,A10BK03,Faxe
202009,P,-1,-1049.4,A10BD20,Allerød
202008,P,2,140.0,A10BA02,Frederiksberg
202009,P,1,158.8,A10BX02,Holbæk
202009,P,3,5218.23,A10BJ02,Haderslev
202008,P,13,325.0,A10BA02,Silkeborg
202009,P,37,2656.6,A10BA02,Høje-Taastrup
202009,P,-2,-1468.28,A10BD08,Varde
202009,P,8,574.56,A10BA02,Horsens
202009,P,6,6068.64,A10BD20,Roskilde
202009,P,-4,-2945.04,A10BD08,Køge
202009,P,12,4128.0,A10BK03,Slagelse
202009,P,7,1820.77,A10AD05,Silkeborg
202009,P,10,3182.17,A10BK01,Sønderborg
202009,P,9,2149.09,A10BD07,Odense
202008,P,4,1052.98,A10AB05,Vejen
202008,P,4,1399.0,A10BD20,Fredensborg
202008,P,3,906.57,A10BK01,Gribskov
202009,P,3,779.67,A10AB05,Herlev
202009,P,1,213.36,A10BD08,Hvidovre
202009,P,2,1043.93,A10AD05,Furesø
202009,P,3,1021.32,A10BH01,København
202009,P,39,8716.5,A10AE04,Herning
202009,P,1,1017.3,A10BD20,Middelfart
202009,P,-6,-1380.0,A10AB01,Odense
202004,P,1,1144.88,A10BD15,København
202004,P,3,2818.56,A10BH05,Favrskov
202004,P,3,3120.93,A10BD20,Tårnby
202004,S,3,1096.74,A10BK01,Roskilde
202004,P,-4,-1254.99,A10BK03,Aarhus
202004,P,12,3710.04,A10BH05,Solrød
202004,P,6,992.82,A10AB05,Silkeborg
202004,P,1,952.86,A10BH03,Næstved
202004,P,5,1827.4,A10BK01,Skive
202004,P,12,499.8,A10BA02,Esbjerg
202004,P,13,3780.01,A10AD05,Bornholm
202004,P,8,1404.56,A10AB05,København
202004,P,4,4188.0,A10BD20,Gladsaxe
202004,P,6,116.1,A10BA02,Jammerbugt
202004,P,1,239.66,A10AB01,Slagelse
202004,P,3,816.03,A10BD08,Aarhus
202004,P,2,79.8,A10BB12,Ishøj
202004,P,13,3312.08,A10AC01,Hedensted
202004,P,60,28156.8,A10AE06,Holbæk
202004,P,-1,-1007.73,A10BD08,Skive
202004,P,35,10101.0,A10AD05,Ishøj
202004,P,6,4809.66,A10AE56,Horsens
202004,P,1,349.37,A10BK03,Furesø
202004,P,54,25923.24,A10AE04,Thisted
202004,P,26,7981.22,A10AB05,Rødovre
202004,P,0,0.0,A10AD05,Gentofte
202004,P,2,2134.08,A10BK01,Vallensbæk
202004,P,3,1004.4,A10BK02,Slagelse
202004,P,33,32094.27,A10BK01,Aarhus
202004,P,1,146.94,A10BX02,Brøndby
202004,P,5,3960.0,A10AE56,Norddjurs
202004,P,54,845.1,A10BA02,Haderslev
202004,P,1,350.82,A10BD20,København
202004,P,157,2119.5,A10BA02,Frederikssund
202004,P,2,1871.62,A10BH03,Assens
202004,P,1,974.84,A10BJ06,Fredericia
202004,P,14,8055.23,A10BJ06,København
202004,P,1,227.01,A10BD15,Brøndby
202004,P,2,470.0,A10BD07,Sorø
202004,P,14,5350.1,A10AE05,Norddjurs
202004,P,9,8773.56,A10BJ06,Vejle
202004,P,61,38809.27,A10BJ06,Norddjurs
202004,P,21,252.0,A10BA02,Viborg
202004,P,3,1081.38,A10BK01,Skive
202004,P,2,578.58,A10BH01,Gladsaxe
202004,P,70,945.0,A10BA02,Stevns
202004,P,11,3257.76,A10AB05,Odsherred
202004,P,42,25293.66,A10BJ05,Aarhus
202004,P,32,55115.86,A10BJ02,Aarhus
202004,P,97,66351.18,A10BJ06,Odense
202004,P,-2,-679.4,A10BK03,Hedensted
202004,P,3,1163.68,A10AE06,Hedensted
202004,P,9,5191.89,A10BH01,København
202004,P,22,5700.59,A10AC01,Sønderborg
202004,P,6,88.5,A10BB12,Varde
202004,P,15,5732.25,A10AE05,Viborg
202004,P,1,769.3,A10BH04,Vesthimmerland
202004,P,5,4793.6,A10BH01,Brøndby
202004,P,7,1644.58,A10BD07,Vordingborg
202004,P,4,1025.75,A10AB06,Vejen
202004,P,2,1642.0,A10BJ06,København
202004,P,5,291.0,A10BB12,København
202004,P,12,20746.85,A10BJ02,Vejle
202004,P,41,14772.41,A10AE04,Faaborg-Midtfyn
202004,P,9,15476.88,A10BJ02,Herlev
202004,P,1,357.75,A10AD05,Aarhus
202004,P,1,37.0,A10BB12,Syddjurs
202004,P,14,219.1,A10BA02,Brøndby
202004,P,4,1101.72,A10BD08,Høje-Taastrup
202004,P,2,1152.16,A10AE04,Næstved
202004,P,0,0.0,A10BH03,Næstved
202004,P,1,1146.38,A10BK01,Gribskov
202004,P,2,675.24,A10AB05,Ringsted
202004,P,2,57.85,A10BB12,Køge
202004,P,2,1475.74,A10BJ01,Gladsaxe
202004,P,1,361.95,A10AE04,Guldborgsund
202004,P,4,6624.44,A10BJ02,Hørsholm
202004,P,3,66.0,A10BB12,Ærø
202004,P,2,554.0,A10AB05,Odsherred
202004,P,4,1722.72,A10BH01,Nordfyn
202004,P,-3,-3148.2,A10BD20,Tønder
202004,P,6,1403.19,A10BD07,Brønderslev
202004,P,3,2990.43,A10BK02,Næstved
202004,P,25,26059.24,A10BJ02,Skive
202004,P,7,2284.52,A10AE04,Gribskov
202004,P,11,148.5,A10BA02,Samsø
202004,P,14,14838.85,A10BK01,Brønderslev
202004,P,13,208.0,A10BB12,Haderslev
202004,P,6,2238.0,A10AE04,Solrød
202004,P,-1,-292.25,A10BD08,Favrskov
202004,P,6,2126.94,A10AB05,Gribskov
202004,P,2,28.1,A10BA02,Hillerød
202004,P,10,193.5,A10BA02,Furesø
202004,P,3,858.0,A10AB05,Vejle
202004,P,13,3407.96,A10BD08,Frederikssund
202004,P,6,596.88,A10BB09,Lolland
202004,P,2,640.86,A10BD15,Randers
202004,P,4,1276.0,A10AB04,Favrskov
202004,P,1,369.13,A10BK01,Færøerne
202004,P,1,337.48,A10AB05,Solrød
202004,P,18,6728.58,A10AE04,Sorø
202004,P,1,858.7,A10BH01,Allerød
202004,P,1,361.0,A10AD05,Syddjurs
202004,P,15,9600.0,A10BJ06,Tønder
202004,P,-11,-10264.25,A10BH01,Lolland
202004,P,0,0.0,A10BB09,Slagelse
202004,P,8,2798.0,A10BD20,Skive
202004,P,16,2777.92,A10AB05,Jammerbugt
202004,P,-1,-298.18,A10BD08,Assens
202004,P,9,142.65,A10BB12,Guldborgsund
202004,P,5,2714.25,A10BH01,Brøndby
202004,P,38,10945.52,A10AE04,Ringkøbing-Skjern
202004,P,1,939.52,A10BH05,Randers
202004,P,10,193.5,A10BA02,Sorø
202004,P,2,83.3,A10BA02,Fanø
202004,P,2,638.0,A10AB04,Lyngby-Taarbæk
202004,P,15,181.0,A10BA02,Rudersdal
202004,P,1,1089.73,A10BK01,Vejle
202004,P,4,1307.4,A10AE04,Greve
202004,P,-1,-227.01,A10BD15,Herning
202004,P,1,365.48,A10BD15,Hvidovre
202004,P,1,296.16,A10AB05,Sønderborg
202004,P,1,301.31,A10BD11,Assens
202004,P,4,952.32,A10AC01,Faaborg-Midtfyn
202004,P,-1,-891.0,A10BD15,Bornholm
202005,P,1,392.09,A10BH02,Frederikssund
202005,P,10,3835.86,A10BH02,Aalborg
202005,P,50,13389.0,A10AC01,Syddjurs
202005,P,5,5724.4,A10BK01,Nordfyn
202005,P,10,3376.2,A10AB05,Høje-Taastrup
202005,P,90,50681.7,A10AE06,Vordingborg
202005,P,1,326.85,A10AE04,Solrød
202005,P,476,6318.96,A10BA02,Frederiksberg
202005,P,2,650.05,A10AB05,Hjørring
202005,P,6,1776.96,A10AB05,Norddjurs
202005,P,12,4149.84,A10BK03,Mariagerfjord
202005,P,4,1568.36,A10BH02,Hillerød
202005,P,4,1123.12,A10AC01,Vesthimmerland
202005,P,1,333.03,A10AB05,Gladsaxe
202005,P,11,3400.87,A10BH05,Viborg
202005,S,1,609.51,A10BJ06,Herlev
202005,P,21,9789.25,A10AE06,Nyborg
202005,P,7,357.0,A10BB12,Vordingborg
202005,P,15,4575.6,A10AB05,Sønderborg
202005,P,4,3192.45,A10BD08,Odense
202005,P,5,5253.85,A10BK01,Norddjurs
202005,P,1,672.6,A10BJ06,Helsingør
202005,P,25,5824.19,A10BD07,Viborg
202005,P,13,9984.0,A10BJ06,Thisted
202005,P,19,7084.57,A10BK01,Frederikshavn
202005,P,-4,-1478.64,A10BD08,Norddjurs
202005,P,5,2088.72,A10BH02,København
202005,P,23,6158.94,A10AC01,Rebild
202005,P,12,4366.71,A10AE04,Aabenraa
202005,P,10,4641.5,A10AE06,Langeland
202005,P,12,4162.64,A10BK03,Skanderborg
202005,P,2,3354.48,A10BJ02,Kerteminde
202005,P,27,1124.55,A10BA02,Odense
202005,P,-3,-1675.26,A10AE06,Svendborg
202005,P,4,1152.16,A10AE04,Rudersdal
202005,P,1,148.0,A10BB01,Lyngby-Taarbæk
202005,P,14,14663.53,A10BJ02,Nyborg
202005,P,2,1578.02,A10BD08,Nordfyn
202005,P,7,5683.19,A10BD08,Gribskov
202005,P,2,102.0,A10BB12,Favrskov
202005,P,6,4615.8,A10BH04,Aarhus
202005,P,8,192.0,A10BA02,Herning
202005,P,1,797.16,A10BD07,Skanderborg
202005,P,-2,-365.78,A10BX02,Haderslev
202005,P,-12,-384.0,A10BB12,Greve
202005,P,44,21122.64,A10AE04,Kalundborg
202005,P,1,565.0,A10AE06,Aabenraa
202005,P,2,3354.48,A10BJ02,Assens
202005,P,9,3255.85,A10AE04,Færøerne
202005,P,5,1164.15,A10BD07,Herlev
202005,P,0,0.0,A10BK01,København
202005,P,-1,-40.0,A10BB12,Halsnæs
202005,P,-2,-730.96,A10BK01,Vordingborg
202005,P,10,6019.85,A10BJ06,Holstebro
202005,P,3,1980.0,A10BJ05,Frederiksberg
202005,P,95,1615.0,A10BA02,Herning
202005,P,3,1968.0,A10BJ05,Næstved
202005,P,177,119956.72,A10BJ06,Kalundborg
202005,P,5,1469.92,A10AB05,Slagelse
202005,P,10,204.8,A10BB12,Næstved
202005,P,2,680.88,A10BD08,Lolland
202005,P,1,357.0,A10AD05,Aarhus
202005,P,-1,-1146.6,A10BK01,Faxe
202005,P,12,4339.34,A10AE04,Billund
202005,P,1,1882.02,A10BJ02,Greve
202005,P,2,2258.42,A10BJ02,Lyngby-Taarbæk
202005,P,4,1213.48,A10AB04,Ballerup
202005,P,5,255.0,A10BB12,Svendborg
202005,P,2,1972.0,A10BH01,Favrskov
202005,P,3,2271.39,A10BH01,Ringsted
202005,S,2,694.2,A10BK03,Kolding
202005,P,14,4040.4,A10AD05,Vejle
202005,P,1,438.31,A10BH01,Hillerød
202005,P,9,401.0,A10BB12,Jammerbugt
202005,P,1,296.16,A10AB05,Vejle
202005,P,2,2289.76,A10BD15,Tårnby
202005,S,1,334.8,A10BK02,Odense
202005,P,7,1264.0,A10AB05,Aarhus
202005,P,75,51895.95,A10BJ06,Aabenraa
202005,P,2,1956.11,A10BD08,Kalundborg
202005,P,4,1438.88,A10AD05,Lyngby-Taarbæk
202005,P,62,22368.78,A10AE04,København
202005,P,19,3321.39,A10AB05,Faxe
202005,P,2,114.0,A10BB09,Bornholm
202005,P,-1,-303.37,A10BD15,Middelfart
202005,P,3,5031.72,A10BJ02,Rødovre
202005,P,80,28572.54,A10AE04,Gribskov
202005,P,48,13956.96,A10AD05,Aalborg
202005,P,36,24910.17,A10BJ06,Ringsted
202005,P,10,1767.4,A10AB05,Skanderborg
202005,P,1,660.74,A10BJ05,Skive
202005,P,1,358.0,A10BK01,Odsherred
202005,P,8,8329.36,A10BK03,Frederikssund
202005,P,1,443.5,A10BH01,Syddjurs
202005,P,1,906.83,A10AE56,Faxe
202005,P,40,12066.8,A10AB05,Rødovre
202005,P,4,1492.0,A10AE04,Tønder
202005,P,4,6968.0,A10BJ02,Vordingborg
202005,P,10,4680.4,A10AE06,Billund
202005,P,8,2369.28,A10AB05,Furesø
202005,P,2,592.32,A10AB05,Egedal
202005,P,-1,-660.0,A10BJ05,Brønderslev
202005,P,14,14481.88,A10BK03,Tønder
202005,P,5,1516.85,A10AB04,Middelfart
202005,P,1,392.09,A10BH02,Furesø
202005,P,7,5600.91,A10BD07,Vordingborg
202005,P,36,12482.8,A10BK03,København
202005,P,34,11793.72,A10BK03,Næstved
202005,P,35,542.5,A10BA02,Lolland
202005,P,2,576.08,A10AE04,Gentofte
202005,P,1,606.62,A10BJ06,Odder
202005,P,758,10033.8,A10BA02,Frederikshavn
202005,P,3,548.67,A10BX02,København
202005,P,1,827.56,A10BH01,Herlev
202005,P,4,1649.81,A10BH02,Færøerne
202005,P,21,7320.6,A10BK01,Esbjerg
202005,P,1,1006.25,A10BD08,Sorø
202005,P,3,670.5,A10AE04,Rudersdal
202005,P,1,41.65,A10BA02,Ringkøbing-Skjern
202005,P,10,10425.8,A10BK03,Sønderborg
202005,P,22,10561.32,A10AE04,Randers
202005,P,1,288.8,A10AB05,Brøndby
202005,P,-2,-653.7,A10AE04,Tårnby
202005,P,5,1849.01,A10BK01,Nyborg
202005,P,3,792.0,A10BD08,Mariagerfjord
202005,P,-2,-1085.7,A10BH01,Lolland
202006,P,2,1538.6,A10BH04,Halsnæs
202006,P,15,4637.55,A10BH05,Næstved
202006,P,91,88998.0,A10BH01,Frederikshavn
202006,P,2,683.82,A10BD20,Lyngby-Taarbæk
202006,P,1,241.98,A10BD07,Faaborg-Midtfyn
202006,P,2,708.98,A10AB05,Syddjurs
202006,P,9,3220.11,A10AE04,Ishøj
202006,P,25,7435.25,A10AB05,Vesthimmerland
202006,P,4,1183.32,A10AB05,Lemvig
202006,P,-6,-78.0,A10BB12,Viborg
202006,P,38,8910.68,A10BD07,Jammerbugt
202006,P,3,432.45,A10BX02,Odder
202006,P,52,36517.52,A10BJ06,Glostrup
202006,P,12,4107.47,A10BK03,Nyborg
202006,P,1,241.0,A10AC01,Vejen
202006,P,28,8283.24,A10AB05,Hedensted
202006,P,6,1895.88,A10AE04,Middelfart
202006,P,7,4569.32,A10BJ06,Høje-Taastrup
202006,P,1,334.8,A10BK02,Holbæk
202006,P,-1,-864.0,A10BJ05,Vejen
202006,P,4,1131.94,A10AB04,Vejle
202006,P,100,67345.22,A10BJ06,Horsens
202006,P,23,5369.93,A10BD07,Tønder
202006,P,1,229.8,A10BB09,København
202006,P,10,2907.7,A10AD05,Mariagerfjord
202006,P,28,8065.12,A10AE04,Faxe
202006,P,14,4786.74,A10BD20,Holstebro
202006,P,1,125.0,A10BB09,Morsø
202006,P,32,33226.24,A10BJ02,Herning
202006,P,1,656.0,A10BJ05,Odense
202006,P,7,4184.0,A10BJ06,Viborg
202006,P,2,2028.8,A10BK03,Nordfyn
202006,P,5,5160.0,A10BK03,Greve
202006,P,2,288.0,A10BX02,Næstved
202006,P,9,5353.56,A10BJ06,Horsens
202006,P,4,1154.4,A10AD05,Assens
202006,P,2,242.0,A10BB09,Aalborg
202006,P,5,4984.05,A10BK02,Aalborg
202006,P,31,5318.53,A10AB05,Randers
202006,P,0,0.0,A10BD07,Kalundborg
202006,P,4,6876.51,A10BJ02,Rudersdal
202006,P,5,104.0,A10BB12,Høje-Taastrup
202006,P,9,5306.04,A10BH01,Kalundborg
202006,P,3,1768.68,A10BH01,Herning
202006,P,1,804.58,A10BH01,Faxe
202006,P,2,654.94,A10AE06,Aarhus
202006,P,11,7592.25,A10BJ02,København
202006,P,22,302.72,A10BB12,Ringkøbing-Skjern
202006,P,-6,-1575.54,A10BD15,Helsingør
202006,P,17,16626.0,A10BH01,Holbæk
202006,P,3,2208.0,A10BD08,Faxe
202006,P,2,938.56,A10AE06,Hørsholm
202006,P,6,1776.96,A10AB05,Odsherred
202006,P,43,29752.23,A10BJ02,Odense
202006,P,-4,-4312.64,A10BK01,Tønder
202006,P,5,4534.15,A10AE56,Sønderborg
202006,P,2,876.62,A10BH01,Greve
202006,P,1,752.1,A10BJ01,Ballerup
202006,P,-2,-730.96,A10BK01,Svendborg
202006,P,4,2356.79,A10AD05,København
202006,P,12,4253.88,A10AB05,Lyngby-Taarbæk
202006,P,2,1290.34,A10BJ05,Bornholm
202006,P,8,4182.72,A10AE06,Hillerød
202006,P,4,1487.52,A10BH02,Solrød
202006,P,82,23336.88,A10AB05,København
202006,P,9,3190.41,A10AB05,Randers
202006,P,1,589.56,A10BH01,Silkeborg
202006,P,1,294.07,A10AB05,København
202006,P,0,-16.74,A10BD07,Odense
202006,P,1,996.81,A10BK02,Lolland
202006,P,17,663.0,A10BB09,Frederiksberg
202006,P,32,9484.92,A10AB05,Herning
202006,P,12,6549.84,A10AE06,Ballerup
202006,P,2,742.06,A10BK01,Ringkøbing-Skjern
202006,P,30,15045.77,A10AE06,Faxe
202006,P,2,682.38,A10BK03,Stevns
202006,P,40,680.0,A10BA02,Køge
202006,P,30,13860.0,A10AE06,Guldborgsund
202006,P,304,52297.98,A10AB05,Aalborg
202006,P,4,934.72,A10AC01,Odense
202006,P,6,1056.6,A10AB04,Nyborg
202006,P,1,41.0,A10BB12,Jammerbugt
202006,P,3,723.45,A10BD08,Gladsaxe
202006,P,7,5495.0,A10BD07,Stevns
202006,P,24,12955.11,A10AE06,Vesthimmerland
202006,P,5,880.5,A10AB04,København
202006,P,6,1706.06,A10BH01,Kerteminde
202006,P,8,2274.25,A10BH01,Nyborg
202006,P,-2,-2076.64,A10BJ02,Billund
202006,P,9,7227.9,A10AE56,Gladsaxe
202006,P,2,470.0,A10BD07,Guldborgsund
202006,P,0,0.0,A10BD08,Sønderborg
202006,P,63,44132.6,A10BJ06,Hedensted
202006,P,-2,-234.0,A10BB09,Hvidovre
202006,P,17,469.0,A10BB12,Glostrup
202006,P,1,1026.9,A10BD20,Lyngby-Taarbæk
202006,P,2,290.0,A10BX02,Ikast-Brande
202006,P,2,55.0,A10BA02,Næstved
202006,P,1,65.0,A10BB12,Jammerbugt
202006,S,4,1461.92,A10BK01,Næstved
202006,P,48,599.52,A10BB12,Odense
202006,P,7,3941.91,A10AE06,Rudersdal
202006,P,20,5535.2,A10AC01,Aalborg
202006,P,1,27.6,A10BB09,Rødovre
202006,P,6,1029.36,A10AB06,Rebild
202006,P,4,4258.8,A10BK01,Gribskov
202006,P,9,196.23,A10BB12,Sorø
202006,P,-1,-264.0,A10BD08,Vallensbæk
202006,P,20,18759.52,A10BH05,Vesthimmerland
202006,P,90,1215.0,A10BA02,Ikast-Brande
202006,P,6,9884.76,A10BJ02,Kalundborg
202006,P,3,797.78,A10AB01,Vesthimmerland
202006,P,3,891.87,A10AD01,Silkeborg
202006,P,13,933.66,A10BA02,Egedal
202006,P,2,593.7,A10AB05,Ballerup
202006,P,1,393.44,A10BD16,Gladsaxe
202006,P,2,342.0,A10AB05,Esbjerg
202006,P,1,337.59,A10BD08,København
202006,P,2,2048.46,A10BD20,Solrød
202006,P,3,1015.11,A10BD20,Slagelse
202006,P,4,1373.41,A10BK03,Ringkøbing-Skjern
202006,P,5,1435.0,A10AB05,Ikast-Brande
202006,P,9,1590.66,A10AB05,Sønderborg
202006,P,10,2329.0,A10BD07,Halsnæs
202006,P,1,233.09,A10BD07,Allerød
