YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY,brick_nr
202006,P,53,9367.22,A10AB05,Slagelse,204
202006,P,8,1863.2,A10BD07,Roskilde,202
202006,P,-1,-981.1,A10BH01,Lolland,209
202006,P,9,2556.0,A10BH01,Randers,411
202006,P,34,2441.88,A10BA02,Herning,406
202006,P,59,796.5,A10BA02,Hillerød,111
202006,S,20,270.0,A10BA02,Næstved,206
202006,P,1,231.01,A10BD07,Aabenraa,308
202006,P,-1,-1040.36,A10BH01,Varde,314
202006,P,23,5140.5,A10AE04,København,100
202006,P,5,8580.9,A10BJ02,Assens,303
202006,P,-1,-248.66,A10BD08,Nyborg,302
202006,P,2,3432.36,A10BJ02,Hørsholm,112
202006,P,22,22574.9,A10BK03,Vordingborg,207
202006,P,3,927.92,A10AE06,Viborg,410
202006,P,8,2792.4,A10BK03,København,100
202006,P,1,1144.08,A10BK01,Vejle,315
202006,P,3,119.7,A10BB12,København,100
202006,P,3,69.57,A10BB12,Herning,406
202006,P,15,6944.0,A10AE06,Horsens,402
202006,P,0,0.0,A10AD05,Gentofte,109
202006,P,1,793.46,A10BD15,København,100
202006,P,26,27135.2,A10BJ02,Thisted,504
202006,P,3,5162.94,A10BJ02,Ballerup,115
202006,P,4,3007.76,A10BD08,Vejle,315
202006,P,9,2493.24,A10AB05,København,100
202006,P,2,2052.54,A10BK03,København,100
202006,P,3,1021.32,A10AE06,Vejle,315
202006,P,0,0.0,A10AD05,Vejle,315
202006,P,-3,-120.0,A10BB12,Ballerup,115
202006,P,1,75.0,A10BA02,Frederikshavn,508
202006,P,-2,-544.02,A10BD08,Svendborg,301
202006,P,7,119.0,A10BA02,Gentofte,109
202006,P,3,670.5,A10AE04,Kalundborg,203
202006,P,1,769.3,A10BH04,Ballerup,115
202006,P,0,-27.43,A10BD08,København,100
202006,P,7,1564.5,A10AE04,Aabenraa,308
202006,P,1,12.0,A10BA02,København,100
202006,P,3,852.0,A10BH01,Kalundborg,203
202006,P,0,-6.0,A10AB01,Gentofte,109
202006,P,1,769.3,A10BH04,Frederiksberg,105
202006,P,4,140.0,A10BB12,Hillerød,111
202006,P,-3,-105.0,A10BB12,København,100
202006,P,5,880.5,A10AB04,Randers,411
202006,P,3,807.99,A10AB01,Bornholm,101
202006,P,1,903.85,A10BD11,Herning,406
202006,P,5,4430.0,A10AE56,Lolland,209
202006,P,5,3402.4,A10BH05,Helsingør,113
202006,P,10,4372.0,A10BH01,Hjørring,507
202007,P,17,3999.12,A10BD07,Skive,409
202007,P,4,4546.96,A10BD15,Skive,409
202007,P,3,945.0,A10AE04,Roskilde,202
202007,P,1,327.1,A10BK01,København,100
202007,P,7,1972.04,A10BH01,Slagelse,204
202007,P,-1,-264.0,A10BD08,København,100
202007,P,1,1045.88,A10BJ02,Randers,411
202007,P,1,864.0,A10BJ05,Kolding,312
202007,P,3,842.07,A10AD05,København,100
202007,P,7,1190.0,A10AB05,Næstved,206
202007,P,10,2396.1,A10BD07,Kalundborg,203
202007,P,15,14670.0,A10BH01,Thisted,504
202007,P,2,1490.52,A10BH01,Kalundborg,203
202007,P,18,4224.24,A10BD08,København,100
202007,P,15,3614.3,A10BD07,København,100
202007,P,4,1163.08,A10AD05,Ballerup,115
202007,P,-5,-150.0,A10BA02,Gentofte,109
202007,P,18,4354.58,A10BD15,Sønderborg,307
202007,P,1,1106.23,A10BK01,Lolland,209
202007,P,57,16673.17,A10AB05,Hedensted,401
202007,P,4,3544.0,A10AE56,Frederikssund,114
202007,P,3,1129.47,A10AE04,Viborg,410
202007,P,41,18852.21,A10AE06,Frederikssund,114
202007,P,3,950.16,A10BK03,Thisted,504
202007,P,33,5629.65,A10AB05,Frederikshavn,508
202007,P,4,499.68,A10BB12,Næstved,206
202007,P,1,821.0,A10BH03,Assens,303
202007,P,2,1538.6,A10BH04,Randers,411
202007,P,2,3249.93,A10BJ02,Helsingør,113
202007,P,2,2052.54,A10BK03,Skive,409
202007,P,2,1084.0,A10AD05,Holstebro,408
202007,P,3,344.0,A10BB09,Lolland,209
202007,P,275,3464.84,A10BA02,Gentofte,109
202007,P,32,31296.0,A10BH01,Vejle,315
202007,P,8,2304.32,A10AE04,Bornholm,101
202007,P,-1,-1043.0,A10BD20,Gentofte,109
202007,P,2,1360.96,A10BH05,København,100
202007,P,12,9201.24,A10BD07,Varde,314
202007,P,1,1144.88,A10BD15,Aabenraa,308
202007,P,59,40248.38,A10BJ06,Herning,406
202007,P,1,255.25,A10AB06,Kolding,312
202007,P,3,2642.88,A10BH03,Sønderborg,307
202007,P,11,3564.0,A10BK01,Assens,303
202007,P,-1,-818.0,A10BD15,Frederikssund,114
202007,P,2,216.0,A10BB09,Glostrup,106
202007,P,3,426.0,A10BX02,Esbjerg,313
202007,P,2,502.2,A10BD07,Hørsholm,112
202007,P,4,1307.4,A10AE04,Frederiksberg,105
202007,P,1,1725.43,A10BJ02,Kalundborg,203
202007,P,-1,-33.49,A10BB09,Tønder,309
202007,P,5,1183.25,A10BD15,Haderslev,311
202007,P,30,30444.24,A10BK03,Aabenraa,308
202007,P,1,393.44,A10BD16,Randers,411
202007,P,-3,-1108.32,A10AD05,Holstebro,408
202007,P,11,1873.67,A10AB05,Vordingborg,207
202007,P,1,457.41,A10AE06,Randers,411
202007,P,7,5135.2,A10BD08,Middelfart,306
202007,P,489,6242.68,A10BA02,Thisted,504
202007,P,1,978.07,A10BH01,Gentofte,109
202007,P,18,279.0,A10BA02,Roskilde,202
202007,P,4,1257.23,A10AE04,Haderslev,311
202007,P,2,2212.46,A10BK01,Randers,411
202007,P,-1,-333.77,A10BK01,Helsingør,113
202007,S,1,309.17,A10BH05,Kolding,312
202007,P,17,5788.5,A10BK03,Viborg,410
202007,P,-1,-854.25,A10BH01,Hjørring,507
202007,P,1,286.0,A10AD05,Frederiksberg,105
202007,P,2,594.58,A10AD01,Viborg,410
202007,P,20,7643.0,A10AE05,Skive,409
202007,P,2,708.98,A10AB05,Thisted,504
202008,P,-2,-784.18,A10BH02,Viborg,410
202008,P,7,1539.37,A10BD13,Hillerød,111
202008,P,8,2651.9,A10BD20,Aabenraa,308
202008,P,1,1596.27,A10BJ02,Lolland,209
202008,P,4,2857.16,A10BJ02,København,100
202008,P,22,3740.0,A10AB05,Kolding,312
202008,P,5,1772.45,A10AB05,København,100
202008,P,2,1431.22,A10BD08,Gentofte,109
202008,P,2,1591.36,A10BD15,Randers,411
202008,P,19,19555.37,A10BK01,Hillerød,111
202008,P,4,1091.0,A10AD05,Nyborg,302
202008,P,3,935.25,A10AE04,Svendborg,301
202008,P,1,289.29,A10AB05,Ringsted,205
202008,P,2,635.36,A10BK01,Roskilde,202
202008,P,19,7260.85,A10AE05,Glostrup,106
202008,P,96,27168.82,A10AB05,Aabenraa,308
202008,P,3,1621.0,A10AD05,Assens,303
202008,P,31,8929.24,A10AE04,Hedensted,401
202008,P,40,6869.82,A10AB05,Holstebro,408
202008,P,-1,-1003.28,A10BD20,Helsingør,113
202008,P,43,27819.29,A10BJ06,Haderslev,311
202008,P,2,530.0,A10AB05,Varde,314
202008,P,32,656.0,A10BA02,Hørsholm,112
202008,P,2,80.0,A10BB12,København,100
202008,P,57,57305.45,A10BK03,Silkeborg,405
202008,P,3,841.02,A10BH01,Helsingør,113
202008,P,587,6174.2,A10BA02,Helsingør,113
202008,P,1,70.0,A10BA02,Hjørring,507
202008,P,6,5724.0,A10BK01,Esbjerg,313
202008,P,4,4066.52,A10BH05,København,100
202008,P,-1,-1144.88,A10BK01,Vordingborg,207
202008,P,6,4678.86,A10BD07,København,100
202008,P,2,315.74,A10AB05,Helsingør,113
202008,P,6,1618.4,A10AB05,Sønderborg,307
202008,P,6,2008.8,A10BK02,Roskilde,202
202008,P,2,694.0,A10BD20,Vordingborg,207
202008,P,1,135.0,A10BX02,København,100
202008,P,-1,-766.77,A10BD07,Frederikshavn,508
202008,P,3,1063.47,A10AB05,Horsens,402
202008,P,1,971.45,A10BD20,Hillerød,111
202008,P,31,22090.15,A10BJ02,Holstebro,408
202008,P,3,741.09,A10AE06,Svendborg,301
202008,P,34,12993.1,A10AE05,Frederikshavn,508
202008,P,-3,-3078.81,A10BK03,Haderslev,311
202008,P,1,296.16,A10AB05,Silkeborg,405
202008,P,6,1782.81,A10BD08,Silkeborg,405
202008,P,5,1680.5,A10AE04,Vordingborg,207
202008,P,7,94.43,A10BB12,Frederikssund,114
202008,P,15,483.0,A10BB12,København,100
202008,P,24,25354.08,A10BJ02,Kolding,312
202008,P,9,2124.63,A10BD07,København,100
202008,P,1,255.25,A10AB06,Hørsholm,112
202008,P,10,7245.0,A10BD08,Middelfart,306
202008,P,3,413.55,A10BX02,København,100
202008,P,2,743.16,A10BH02,Næstved,206
202008,P,-1,-158.8,A10BX02,København,100
202008,P,1,952.86,A10BD20,Varde,314
202008,P,9,242.55,A10BB12,Sønderborg,307
202008,P,4,1857.04,A10AE06,København,100
202008,P,5,3830.0,A10BJ06,Silkeborg,405
202008,P,13,7320.69,A10AE06,Herning,406
202008,P,10,2264.38,A10BD08,Slagelse,204
202008,P,243,3287.34,A10BA02,København,100
202008,P,84,24060.65,A10AB05,Hedensted,401
202008,P,14,14098.0,A10BK03,Holstebro,408
202008,P,33,9347.34,A10AB05,Ringsted,205
202008,P,2,559.3,A10BH01,Thisted,504
202008,P,1,680.48,A10BH05,Roskilde,202
202008,P,21,14972.22,A10BJ02,Assens,303
202008,P,3,1035.5,A10BD20,Hillerød,111
202008,P,2,44.0,A10BA02,Slagelse,204
202008,P,10,10564.2,A10BJ02,Haderslev,311
202008,P,-4,-1266.88,A10BK03,Frederiksberg,105
202008,P,10,10300.46,A10BK01,Bornholm,101
202008,P,1,930.0,A10BH01,Helsingør,113
202009,P,16,4946.72,A10BH05,Slagelse,204
202009,P,2,569.68,A10AB05,Kolding,312
202008,P,1,3491.25,A10BJ02,Haderslev,311
202009,P,34,7855.27,A10BD07,København,100
202009,P,16,7680.96,A10AE04,Nyborg,302
202009,P,5,5131.35,A10BK03,Næstved,206
202009,P,9,2044.89,A10BD08,Hillerød,111
202009,P,-1,-137.85,A10BX02,København,100
202009,P,49,51484.44,A10BJ02,Frederiksberg,105
202009,P,10,2760.0,A10BH01,Aabenraa,308
202009,P,49,34922.73,A10BJ02,København,100
202009,P,91,62872.09,A10BJ06,Helsingør,113
202009,P,26,517.4,A10BA02,Hørsholm,112
202009,P,4,1261.97,A10BK01,Esbjerg,313
202009,P,-2,-784.18,A10BH02,Ringsted,205
202009,P,48,22800.75,A10AE06,København,100
202009,P,8,8210.16,A10BK03,Helsingør,113
202009,P,4,731.56,A10BX02,Frederiksberg,105
202009,P,40,720.0,A10BA02,Varde,314
202009,P,6,6698.97,A10BK01,Kolding,312
202009,P,-1,-1056.42,A10BJ02,Nyborg,302
202009,P,11,3784.0,A10BK03,Horsens,402
202009,P,124,1674.0,A10BA02,Hillerød,111
202009,P,2,1404.0,A10BD08,Skive,409
202009,P,10,17476.7,A10BJ02,Ballerup,115
202009,P,-2,-1202.86,A10BH01,Vejle,315
202009,P,4,1290.6,A10BH01,Helsingør,113
202009,P,1,605.98,A10BH01,Hillerød,111
202009,P,42,27021.68,A10BJ06,Kalundborg,203
202009,P,30,9134.55,A10AE04,Frederikshavn,508
202009,P,2,1360.96,A10BH05,Helsingør,113
202009,P,38,24719.41,A10BJ06,Lolland,209
202009,P,4,140.0,A10BB09,Helsingør,113
202009,P,4,2832.76,A10BJ01,Esbjerg,313
202009,P,23,23782.0,A10BK03,Hedensted,401
202009,P,103,48202.7,A10AE06,Herning,406
202009,P,10,4692.8,A10AE06,Sønderborg,307
202009,P,1,103.4,A10BB09,København,100
202009,P,3,830.04,A10BH01,Frederikssund,114
202009,P,-1,-261.11,A10AB01,Helsingør,113
202009,P,6,912.6,A10AB05,Hjørring,507
202009,P,26,17991.37,A10BJ06,Frederikssund,114
202009,P,3,1633.01,A10BH01,Lolland,209
202009,P,12,12423.72,A10BK01,Glostrup,106
202009,P,2,490.56,A10AB01,Gentofte,109
202009,P,1,100.0,A10BB09,Bornholm,101
202009,P,1,15.5,A10BA02,Viborg,410
202009,P,9,1522.62,A10AB05,Esbjerg,313
202009,P,1,511.71,A10AD05,Frederikshavn,508
202009,P,4,1274.0,A10BK01,Frederikshavn,508
202009,P,10,3821.5,A10AE05,Gentofte,109
202009,P,5,7847.82,A10BJ02,Svendborg,301
202009,P,12,3060.0,A10AB06,Hjørring,507
202009,P,2,592.32,A10AB05,Kolding,312
202009,P,7,2374.4,A10AE04,Randers,411
202009,P,1,877.98,A10BH03,Holstebro,408
202009,P,305,3355.0,A10BA02,Hedensted,401
202009,P,2,600.82,A10AE04,Ringsted,205
202009,P,6,10446.0,A10BJ02,Bornholm,101
202009,P,19,3358.06,A10AB05,Helsingør,113
202009,P,7,1604.19,A10BD08,København,100
202009,P,2,454.42,A10BD08,Thisted,504
202009,P,1,797.05,A10BD07,Glostrup,106
202009,P,5,770.45,A10AB05,Glostrup,106
202009,P,11,1944.14,A10AB05,Ringsted,205
202009,P,3,2733.66,A10BH05,Thisted,504
202009,P,1,1026.27,A10BK03,Hørsholm,112
202009,P,3,771.59,A10AB05,Lolland,209
202009,P,3,530.22,A10AB05,Skive,409
202009,P,-1,-223.78,A10BD08,København,100
202009,P,1,296.16,A10AB05,Herning,406
202009,P,-1,-75.8,A10BB09,Gentofte,109
202009,P,33,10428.0,A10BK01,København,100
202009,P,-5,-1510.95,A10BK01,Frederiksberg,105
202101,P,1,344.0,A10BK03,Esbjerg,313
202101,P,-1,-370.0,A10AE06,Viborg,410
202101,P,2,53.6,A10BB12,Aabenraa,308
202101,P,-1,-673.35,A10BD08,Nyborg,302
202101,P,3,1002.0,A10BH01,Assens,303
202101,P,83,13768.87,A10AB05,Roskilde,202
202101,P,5,2600.0,A10BH01,København,100
202102,P,7,4565.97,A10BJ06,Hørsholm,112
202102,P,6,1652.0,A10AC01,Kolding,312
202102,P,2,53.6,A10BB12,København,100
202102,P,3,2549.82,A10BJ05,København,100
202102,P,2,983.7,A10BH01,Hillerød,111
202102,P,-1,-961.0,A10BH01,København,100
202102,P,3,2549.82,A10BJ05,Frederikshavn,508
202102,P,6,1788.0,A10AE04,Kalundborg,203
202102,P,-2,-701.64,A10BD08,Frederiksberg,105
202102,P,36,8287.84,A10AB01,Viborg,410
202102,P,1,275.43,A10BD08,Middelfart,306
202102,P,4,1363.0,A10BK01,Haderslev,311
202102,P,8,2700.96,A10AB05,Kolding,312
202102,P,2,1808.44,A10BD20,Frederikshavn,508
202102,P,3,3156.0,A10BJ02,Haderslev,311
202102,P,3,511.98,A10AB05,Assens,303
202102,P,21,6889.31,A10AE04,Nyborg,302
202102,P,18,3181.32,A10AB05,Skive,409
202102,P,3,1004.4,A10BK02,København,100
202102,S,1,382.15,A10AE05,Kolding,312
202102,P,2,550.86,A10BD08,Holstebro,408
202102,P,2,1679.14,A10BJ05,København,100
202102,P,6,6204.27,A10BH05,Vejle,315
202102,P,2,1152.16,A10AE04,Næstved,206
202102,P,2,592.32,A10AB05,Frederikshavn,508
202102,P,1,1034.0,A10BK03,Lolland,209
202102,P,3,5234.58,A10BJ02,Vejle,315
202102,P,1,1734.86,A10BJ02,Hjørring,507
202102,P,3,2295.0,A10BJ06,København,100
202102,P,99,27812.3,A10AB05,Skive,409
202102,P,4,4579.52,A10BK01,Ringsted,205
202102,P,2,381.36,A10BB07,Varde,314
202102,P,16,15725.5,A10BK03,Sønderborg,307
202102,P,7,7316.75,A10BJ02,Hedensted,401
202102,P,2,1846.0,A10BD20,Hedensted,401
202102,P,5,129.7,A10BB12,Ballerup,115
202102,P,62,29763.72,A10AE04,Kalundborg,203
202102,P,5,1228.35,A10AC01,Frederiksberg,105
202102,P,6,1859.08,A10BD20,København,100
202102,P,2,1530.0,A10BJ06,Lolland,209
202102,P,1,681.91,A10BJ01,Silkeborg,405
202102,P,-2,-690.0,A10BK03,Kolding,312
202102,P,1,240.0,A10BD07,Aabenraa,308
202102,P,35,5732.42,A10AB05,Thisted,504
202102,P,14,204.3,A10BA02,Haderslev,311
202102,P,34,31802.0,A10BH01,København,100
202102,P,3,765.75,A10AB06,København,100
202102,P,1,987.71,A10BK03,Hørsholm,112
202102,P,2,2273.48,A10BD15,Esbjerg,313
202102,P,27,11860.04,A10AE06,København,100
202102,P,10,15474.42,A10BJ02,København,100
202102,P,2,510.5,A10AB06,Ballerup,115
202102,P,5,756.9,A10AB05,Frederiksberg,105
202102,P,-1,-297.29,A10AD01,Vordingborg,207
202102,P,2,592.32,A10AB05,Gentofte,109
202102,P,4,13898.8,A10BJ02,Bornholm,101
202102,P,3,2549.82,A10BJ05,Næstved,206
202102,P,4,1176.28,A10AB05,Næstved,206
202102,P,102,28651.4,A10AB05,Hillerød,111
202102,P,3,929.54,A10BD20,Ballerup,115
202102,P,14,13105.17,A10BH01,København,100
202102,P,40,11261.6,A10AB05,København,100
202102,P,10,1715.6,A10AB06,Kolding,312
202102,P,1,926.0,A10BD20,Ballerup,115
202102,P,23,21502.0,A10BH01,Hjørring,507
202102,P,1,996.81,A10BK02,Bornholm,101
202102,P,-1,-376.49,A10AE04,Næstved,206
202102,P,114,53497.92,A10AE06,Lolland,209
202102,P,5,1276.25,A10AB06,Hjørring,507
202102,P,2,2152.0,A10BD15,Glostrup,106
202102,P,35,34532.81,A10BK03,København,100
202102,P,23,5140.5,A10AE04,Thisted,504
202102,P,-2,-983.7,A10BH01,Svendborg,301
202102,P,4,1120.0,A10AB05,Ballerup,115
202102,P,-1,-938.7,A10BH01,Middelfart,306
202102,P,-1,-19.0,A10BB09,Vordingborg,207
202103,P,6,1666.21,A10BH01,Frederikshavn,508
202103,P,3,923.22,A10AE04,Helsingør,113
202103,P,7,1189.86,A10AB05,Assens,303
202103,P,31,1926.66,A10BA02,Horsens,402
202103,P,77,1578.5,A10BA02,Helsingør,113
202103,P,13,822.51,A10BA02,Assens,303
202103,P,6,5754.0,A10BJ06,Lolland,209
202103,P,4,1304.6,A10BD08,Roskilde,202
202103,P,2,130.0,A10BB09,Lolland,209
202103,P,10,3544.9,A10AB05,Esbjerg,313
202103,P,6,2019.86,A10BD20,Thisted,504
202103,P,4,4451.89,A10BK01,Kalundborg,203
202103,P,2,428.0,A10AB05,Silkeborg,405
202103,P,1,367.88,A10AD05,Roskilde,202
202103,P,20,6617.4,A10AE04,Esbjerg,313
202103,P,39,799.5,A10BA02,Thisted,504
202103,P,34,24709.24,A10BJ06,Assens,303
202103,P,5,1688.1,A10AB05,Hjørring,507
202103,P,-8,-2860.79,A10BD15,Aabenraa,308
202103,P,86,906.35,A10BA02,Viborg,410
202103,P,1,23.0,A10BB12,Herning,406
202103,P,141,1724.43,A10BA02,Esbjerg,313
202103,P,-5,-675.0,A10AB05,Esbjerg,313
202103,P,6,5154.32,A10BD20,Aabenraa,308
202103,P,10,5090.0,A10BH01,Lolland,209
202103,P,-3,-841.29,A10BH01,Varde,314
202103,P,2,3835.28,A10BD21,Aabenraa,308
202103,P,8,7789.88,A10BK03,Horsens,402
202103,P,82,23619.28,A10AE04,Esbjerg,313
202103,P,1,382.15,A10AE05,Esbjerg,313
202103,P,16,5217.14,A10BK03,Næstved,206
202103,P,9,8730.0,A10BJ06,Holstebro,408
202103,P,3,2807.09,A10BD08,Næstved,206
202103,P,1,148.0,A10BB01,Holstebro,408
202103,P,1,1820.0,A10BJ02,Tønder,309
202103,P,10,3035.94,A10BD20,Vordingborg,207
202103,P,21,15540.26,A10BJ06,Vordingborg,207
202103,P,11,2778.65,A10BH01,Hjørring,507
202103,P,-1,-844.74,A10BH03,Haderslev,311
202103,P,1,354.49,A10AB05,Frederiksberg,105
202103,P,109,30308.48,A10AB05,Ballerup,115
202103,P,8,2558.64,A10BD08,København,100
202103,P,-1,-563.13,A10AE06,Gentofte,109
202103,P,2,1424.0,A10BJ06,Assens,303
202103,P,1,497.63,A10BB07,Tønder,309
202103,P,-1,-29.0,A10BB09,København,100
202103,P,1,587.1,A10BD19,Helsingør,113
202103,P,89,37571.3,A10AE06,Viborg,410
202103,P,3,2298.0,A10BJ06,Frederiksberg,105
202103,P,1,78.0,A10BB12,Haderslev,311
202103,P,5,2440.0,A10BH01,København,100
202103,P,7,6537.65,A10BH01,Viborg,410
202103,P,15,15350.1,A10BK03,Sønderborg,307
202103,P,1,338.0,A10BK02,Nyborg,302
202103,P,43,18740.26,A10AE06,Horsens,402
202103,P,5,1371.75,A10BH01,Roskilde,202
202103,P,451,5438.67,A10BA02,Nyborg,302
202103,P,1,861.0,A10BJ05,Vordingborg,207
202103,P,7,4754.82,A10BJ06,Herning,406
202103,P,6,4386.0,A10AE56,Ballerup,115
202103,P,1,302.35,A10AD05,Silkeborg,405
202103,P,10,3348.0,A10BK02,København,100
202103,P,2,154.94,A10BB12,Hillerød,111
202103,P,-1,-35.0,A10BB12,Slagelse,204
202103,P,-1,-948.83,A10BD08,Næstved,206
202103,P,32,10803.84,A10AB05,Lolland,209
202103,P,20,6399.0,A10BK01,København,100
202103,P,3,2223.42,A10AE56,Vordingborg,207
202103,P,-3,-390.0,A10BB09,København,100
202103,S,10,4542.6,A10AE06,Roskilde,202
202103,P,2,535.8,A10AD05,Herning,406
202103,P,-1,-771.88,A10BD07,Kalundborg,203
202103,P,-2,-70.0,A10BB12,København,100
202103,P,1,148.0,A10BB01,Ringsted,205
202103,P,2,675.24,A10AB05,Assens,303
202103,P,15,11490.0,A10BJ06,Frederiksberg,105
202103,P,2,119.6,A10BX02,Lolland,209
202103,P,1,335.0,A10AE04,Viborg,410
202103,P,2,3483.24,A10BJ02,Kalundborg,203
202103,P,29,13921.74,A10AE04,Middelfart,306
202103,P,-1,-22.0,A10BB12,Næstved,206
202103,P,3,1407.84,A10AE06,Bornholm,101
202010,P,4,3052.0,A10BJ06,Ringsted,205
202010,P,15,3907.71,A10AB05,Hillerød,111
202010,P,16,5448.0,A10BK03,Thisted,504
202010,P,24,7205.28,A10BH01,Hjørring,507
202010,P,15,5732.25,A10AE05,Frederiksberg,105
202010,P,1,849.0,A10BD07,Glostrup,106
202010,P,4,1011.07,A10AE06,Frederikssund,114
202010,P,11,3816.23,A10BD20,Tønder,309
202010,P,19,6003.62,A10BK01,Aabenraa,308
202010,P,9,1979.19,A10BD13,København,100
202010,P,2,454.42,A10BD08,Thisted,504
202010,P,1,563.13,A10AE06,Gentofte,109
202010,P,-1,-1006.0,A10BD20,Hillerød,111
202010,P,3,772.23,A10AB05,Vordingborg,207
202010,P,4,1057.8,A10AB05,Bornholm,101
202010,P,0,-9.64,A10BD07,Hillerød,111
202010,P,5,1720.0,A10BD20,Viborg,410
202010,P,7,2130.87,A10BH01,København,100
202010,P,5,4873.0,A10BD20,Frederiksberg,105
202010,P,3,1361.64,A10BH01,Hjørring,507
202010,P,2,548.0,A10BH01,Haderslev,311
202010,P,3,136.8,A10BB12,Næstved,206
202010,P,9,130.5,A10BB12,København,100
202010,P,1,341.19,A10BH02,København,100
202010,P,31,9718.19,A10BK01,Glostrup,106
202010,P,1,346.93,A10BD20,Herning,406
202010,P,46,20930.0,A10AE06,Middelfart,306
202010,P,35,1122.42,A10BB12,Frederikshavn,508
202010,P,1,260.09,A10AB05,København,100
202010,P,44,3080.0,A10BA02,Lolland,209
202010,P,154,1557.9,A10BA02,København,100
202010,P,1,1009.0,A10BD20,Gentofte,109
202010,P,23,23828.69,A10BK01,Helsingør,113
202010,P,1,351.57,A10AE04,Viborg,410
202010,P,2,3492.38,A10BJ02,Hørsholm,112
202010,P,2,548.92,A10BH01,Gentofte,109
202010,P,420,5342.1,A10BA02,Thisted,504
202010,P,11,7729.64,A10BJ02,Slagelse,204
202010,P,1,275.43,A10BD08,København,100
202010,P,2,68.0,A10BB09,Næstved,206
202010,P,-1,-1144.88,A10BK01,Haderslev,311
202010,P,1,440.0,A10AD05,Helsingør,113
202010,P,15,624.75,A10BA02,Vordingborg,207
202010,P,1,25.5,A10BA02,Middelfart,306
202010,P,7,6322.33,A10BH05,Randers,411
202010,P,15,3783.25,A10AD05,Nyborg,302
202010,P,12,11274.24,A10BH01,Frederiksberg,105
202010,P,55,930.78,A10BA02,Ringsted,205
202010,P,1,124.92,A10BB12,Roskilde,202
202010,P,4,3987.24,A10BK02,Horsens,402
202010,P,17,5766.4,A10AE04,Horsens,402
202010,P,4,4163.5,A10BD20,Ballerup,115
202010,P,20,5359.76,A10AB05,Kolding,312
202010,P,76,53430.0,A10BJ06,Skive,409
202010,P,-4,-44.0,A10BA02,Helsingør,113
202010,P,10,17448.34,A10BJ02,Frederikssund,114
202010,P,1,538.41,A10BH01,Hørsholm,112
202010,P,-1,-351.0,A10BD20,Silkeborg,405
202010,P,-1,-41.0,A10BB12,Næstved,206
202010,P,1,376.49,A10AE04,Roskilde,202
202010,P,-1,-1049.4,A10BD20,Sønderborg,307
202010,P,5,205.0,A10BB12,Ringsted,205
202010,P,0,0.0,A10BD08,Hedensted,401
202010,P,15,1050.0,A10BA02,Middelfart,306
202010,P,1,255.25,A10AB06,Frederikssund,114
202010,P,-2,-624.54,A10BK01,Frederikssund,114
202010,P,2,316.1,A10AB05,Kalundborg,203
202010,P,10,1767.4,A10AB05,Hillerød,111
202010,P,4,3763.49,A10BH01,Varde,314
202010,P,1,348.38,A10BK03,Gentofte,109
202010,P,-10,-3469.7,A10BK03,København,100
202010,P,37,17762.22,A10AE04,Haderslev,311
202010,P,6,126.0,A10BA02,Bornholm,101
202010,P,4,608.4,A10AB05,Glostrup,106
202010,P,17,16762.0,A10BD20,Roskilde,202
202010,P,-1,-24.19,A10BB09,Vordingborg,207
202010,P,-2,-2097.2,A10BK01,Hedensted,401
202010,P,2,471.8,A10BD07,København,100
202010,P,17,229.5,A10BA02,Varde,314
202010,P,129,90948.0,A10BJ06,Tønder,309
202010,P,12,12321.08,A10BK03,Nyborg,302
202010,S,2,1211.96,A10BH01,Sønderborg,307
202011,P,49,49765.76,A10BK03,Herning,406
202011,P,1,766.0,A10BJ06,Hørsholm,112
202011,P,3,1230.0,A10AD05,København,100
202011,P,79,56485.0,A10BJ06,Sønderborg,307
202011,P,87,62920.5,A10BJ06,København,100
202011,P,10,394.4,A10BB12,Esbjerg,313
202011,P,2,671.6,A10BD20,Vordingborg,207
202011,P,9,1922.94,A10BD08,Frederikssund,114
202011,P,7,2014.6,A10AB05,Tønder,309
202011,P,80,1640.0,A10BA02,Frederikshavn,508
202011,P,23,8789.45,A10AE05,Vejle,315
202011,P,6,2047.11,A10BD20,Svendborg,301
202011,P,20,5821.0,A10AE04,Silkeborg,405
202011,P,7,2009.0,A10AE04,København,100
202011,P,35,27817.84,A10AE56,Herning,406
202011,P,1,2001.66,A10BD24,Sønderborg,307
202011,P,2,1721.11,A10BD08,Næstved,206
